timestamp,motor_current_A,wheel_rpm,imu_accel_g,battery_soc,temp_motor_C
2026-08-24T22:13:15,2.044,117.7,1.0049,0.9341,37.6
2026-08-24T22:13:16,2.042,117.7,1.0062,0.9341,37.6
2026-08-24T22:13:17,2.055,116.2,1.0096,0.9341,37.5
2026-08-24T22:13:18,2.016,116.8,0.9959,0.9341,37.5
2026-08-24T22:13:19,2.013,117.6,1.0035,0.9340,37.5
2026-08-24T22:13:20,2.010,116.4,1.0012,0.9340,37.4
2026-08-24T22:13:21,1.995,116.9,0.9963,0.9340,37.4
2026-08-24T22:13:22,1.995,116.9,1.0012,0.9340,37.4
2026-08-24T22:13:23,1.992,118.3,1.0025,0.9340,37.4
2026-08-24T22:13:24,2.003,117.9,0.9925,0.9339,37.4
2026-08-24T22:13:25,1.988,118.2,1.0030,0.9339,37.4
2026-08-24T22:13:26,1.964,118.5,1.0021,0.9339,37.4
2026-08-24T22:13:27,1.986,117.0,1.0025,0.9339,37.4
2026-08-24T22:13:28,1.969,117.8,0.9909,0.9339,37.5
2026-08-24T22:13:29,1.947,118.7,0.9982,0.9338,37.5
2026-08-24T22:13:30,1.968,117.5,0.9982,0.9338,37.5
2026-08-24T22:13:31,1.966,117.6,1.0020,0.9338,37.5
2026-08-24T22:13:32,1.969,117.4,1.0001,0.9338,37.5
2026-08-24T22:13:33,1.961,118.2,1.0036,0.9338,37.4
2026-08-24T22:13:34,1.958,118.6,1.0081,0.9337,37.5
2026-08-24T22:13:35,1.928,118.9,0.9987,0.9337,37.4
2026-08-24T22:13:36,1.911,118.5,1.0040,0.9337,37.4
2026-08-24T22:13:37,1.910,118.1,1.0098,0.9337,37.4
2026-08-24T22:13:38,1.933,117.8,0.9945,0.9337,37.4
2026-08-24T22:13:39,1.936,118.6,0.9920,0.9336,37.3
2026-08-24T22:13:40,1.885,118.6,1.0097,0.9336,37.4
2026-08-24T22:13:41,1.892,119.3,1.0039,0.9336,37.4
2026-08-24T22:13:42,1.905,119.6,1.0072,0.9336,37.4
2026-08-24T22:13:43,1.890,118.2,0.9932,0.9336,37.4
2026-08-24T22:13:44,1.914,119.3,1.0022,0.9335,37.4
2026-08-24T22:13:45,1.867,118.4,0.9923,0.9335,37.4
2026-08-24T22:13:46,1.900,119.8,1.0073,0.9335,37.5
2026-08-24T22:13:47,1.884,118.8,0.9931,0.9335,37.5
2026-08-24T22:13:48,1.855,119.1,0.9986,0.9335,37.6
2026-08-24T22:13:49,1.849,119.5,0.9917,0.9334,37.5
2026-08-24T22:13:50,1.888,119.6,0.9966,0.9334,37.6
2026-08-24T22:13:51,1.865,120.5,1.0076,0.9334,37.5
2026-08-24T22:13:52,1.872,119.1,0.9985,0.9334,37.6
2026-08-24T22:13:53,1.849,119.5,1.0009,0.9334,37.6
2026-08-24T22:13:54,1.860,120.0,0.9981,0.9333,37.6
2026-08-24T22:13:55,1.861,120.5,1.0096,0.9333,37.6
2026-08-24T22:13:56,1.840,119.1,0.9924,0.9333,37.6
2026-08-24T22:13:57,1.830,119.4,0.9967,0.9333,37.7
2026-08-24T22:13:58,1.856,119.5,1.0052,0.9333,37.7
2026-08-24T22:13:59,1.835,120.3,0.9916,0.9332,37.7
2026-08-24T22:14:00,1.853,121.0,1.0023,0.9332,37.7
2026-08-24T22:14:01,1.819,119.3,0.9902,0.9332,37.7
2026-08-24T22:14:02,1.808,121.1,1.0004,0.9332,37.8
2026-08-24T22:14:03,1.811,120.9,0.9977,0.9332,37.8
2026-08-24T22:14:04,1.819,120.4,0.9989,0.9331,37.8
2026-08-24T22:14:05,1.813,120.3,0.9985,0.9331,37.8
2026-08-24T22:14:06,1.813,121.5,0.9919,0.9331,37.8
2026-08-24T22:14:07,1.808,119.8,0.9943,0.9331,37.8
2026-08-24T22:14:08,1.814,120.0,1.0039,0.9331,37.9
2026-08-24T22:14:09,1.811,121.5,1.0053,0.9330,37.9
2026-08-24T22:14:10,1.801,121.1,1.0080,0.9330,37.9
2026-08-24T22:14:11,1.807,121.1,1.0044,0.9330,37.8
2026-08-24T22:14:12,1.820,120.7,0.9996,0.9330,37.9
2026-08-24T22:14:13,1.807,120.2,0.9963,0.9330,37.9
2026-08-24T22:14:14,1.801,120.8,1.0058,0.9329,37.9
2026-08-24T22:14:15,1.820,121.4,1.0081,0.9329,37.9
2026-08-24T22:14:16,1.790,122.0,1.0063,0.9329,38.0
2026-08-24T22:14:17,1.819,120.5,1.0023,0.9329,38.0
2026-08-24T22:14:18,1.786,122.4,1.0040,0.9329,38.1
2026-08-24T22:14:19,1.795,121.1,1.0089,0.9328,38.1
2026-08-24T22:14:20,1.824,121.3,0.9929,0.9328,38.1
2026-08-24T22:14:21,1.795,121.6,1.0071,0.9328,38.1
2026-08-24T22:14:22,1.794,122.0,0.9918,0.9328,38.2
2026-08-24T22:14:23,1.800,122.4,0.9986,0.9328,38.2
2026-08-24T22:14:24,1.789,122.4,0.9921,0.9327,38.2
2026-08-24T22:14:25,1.818,121.8,1.0027,0.9327,38.1
2026-08-24T22:14:26,1.782,122.0,0.9981,0.9327,38.1
2026-08-24T22:14:27,1.798,121.8,0.9902,0.9327,38.2
2026-08-24T22:14:28,1.805,121.6,0.9988,0.9326,38.2
2026-08-24T22:14:29,1.786,122.0,1.0008,0.9326,38.2
2026-08-24T22:14:30,1.808,121.7,1.0031,0.9326,38.3
2026-08-24T22:14:31,1.811,121.9,0.9956,0.9326,38.3
2026-08-24T22:14:32,1.787,123.1,1.0031,0.9326,38.3
2026-08-24T22:14:33,1.807,121.8,1.0006,0.9325,38.3
2026-08-24T22:14:34,1.818,122.3,0.9916,0.9325,38.3
2026-08-24T22:14:35,1.827,121.7,0.9957,0.9325,38.3
2026-08-24T22:14:36,1.822,123.2,1.0082,0.9325,38.3
2026-08-24T22:14:37,1.805,122.2,1.0013,0.9325,38.3
2026-08-24T22:14:38,1.806,122.8,0.9911,0.9324,38.3
2026-08-24T22:14:39,1.813,123.2,0.9912,0.9324,38.3
2026-08-24T22:14:40,1.814,122.9,0.9910,0.9324,38.3
2026-08-24T22:14:41,1.823,123.7,1.0041,0.9324,38.3
2026-08-24T22:14:42,1.842,122.5,1.0047,0.9324,38.3
2026-08-24T22:14:43,1.799,123.4,1.0082,0.9323,38.3
2026-08-24T22:14:44,1.825,122.2,0.9914,0.9323,38.4
2026-08-24T22:14:45,1.826,122.3,1.0015,0.9323,38.4
2026-08-24T22:14:46,1.817,123.9,0.9911,0.9323,38.4
2026-08-24T22:14:47,1.809,123.0,0.9973,0.9323,38.4
2026-08-24T22:14:48,1.836,123.8,1.0030,0.9323,38.3
2026-08-24T22:14:49,1.818,124.4,0.9980,0.9322,38.3
2026-08-24T22:14:50,1.832,123.1,0.9984,0.9322,38.3
2026-08-24T22:14:51,1.834,122.8,0.9904,0.9322,38.3
2026-08-24T22:14:52,1.836,123.8,0.9909,0.9322,38.3
2026-08-24T22:14:53,1.854,123.6,0.9947,0.9322,38.3
2026-08-24T22:14:54,1.839,123.3,0.9907,0.9321,38.3
2026-08-24T22:14:55,1.855,123.9,0.9973,0.9321,38.3
2026-08-24T22:14:56,1.838,124.1,0.9915,0.9321,38.3
2026-08-24T22:14:57,1.850,124.4,0.9917,0.9321,38.3
2026-08-24T22:14:58,1.882,123.8,1.0042,0.9321,38.3
2026-08-24T22:14:59,1.867,123.8,0.9973,0.9320,38.3
2026-08-24T22:15:00,1.860,123.1,1.0002,0.9320,38.4
2026-08-24T22:15:01,1.858,124.1,1.0032,0.9320,38.4
2026-08-24T22:15:02,1.906,124.4,1.0037,0.9320,38.4
2026-08-24T22:15:03,1.892,124.0,1.0071,0.9319,38.4
2026-08-24T22:15:04,1.911,123.9,1.0040,0.9319,38.4
2026-08-24T22:15:05,1.885,124.5,0.9999,0.9319,38.4
2026-08-24T22:15:06,1.880,124.8,0.9920,0.9319,38.4
2026-08-24T22:15:07,1.905,124.6,0.9976,0.9319,38.4
2026-08-24T22:15:08,1.908,124.5,0.9930,0.9318,38.4
2026-08-24T22:15:09,1.893,124.9,1.0025,0.9318,38.4
2026-08-24T22:15:10,1.908,124.7,0.9932,0.9318,38.4
2026-08-24T22:15:11,1.931,124.5,1.0008,0.9318,38.4
2026-08-24T22:15:12,1.909,124.0,0.9975,0.9318,38.4
2026-08-24T22:15:13,1.927,125.5,1.0027,0.9317,38.4
2026-08-24T22:15:14,1.940,125.5,1.0090,0.9317,38.4
2026-08-24T22:15:15,1.950,123.6,0.9944,0.9317,38.3
2026-08-24T22:15:16,1.927,125.0,1.0094,0.9317,38.3
2026-08-24T22:15:17,1.946,124.0,0.9919,0.9317,38.3
2026-08-24T22:15:18,1.978,125.7,0.9911,0.9316,38.3
2026-08-24T22:15:19,1.968,124.4,0.9959,0.9316,38.3
2026-08-24T22:15:20,1.987,125.6,1.0037,0.9316,38.2
2026-08-24T22:15:21,1.962,124.4,0.9934,0.9316,38.2
2026-08-24T22:15:22,1.960,125.4,0.9940,0.9316,38.2
2026-08-24T22:15:23,1.995,124.7,1.0013,0.9315,38.2
2026-08-24T22:15:24,1.978,124.0,0.9903,0.9315,38.2
2026-08-24T22:15:25,1.994,124.4,0.9988,0.9315,38.2
2026-08-24T22:15:26,1.996,124.6,1.0088,0.9315,38.2
2026-08-24T22:15:27,2.003,123.9,1.0025,0.9315,38.2
2026-08-24T22:15:28,1.994,125.8,0.9919,0.9314,38.2
2026-08-24T22:15:29,2.032,124.5,1.0022,0.9314,38.2
2026-08-24T22:15:30,2.021,124.5,0.9909,0.9314,38.1
2026-08-24T22:15:31,2.021,124.2,0.9950,0.9314,38.1
2026-08-24T22:15:32,2.047,125.7,1.0032,0.9314,38.0
2026-08-24T22:15:33,2.028,125.5,0.9982,0.9313,38.0
2026-08-24T22:15:34,2.028,125.3,1.0070,0.9313,37.9
2026-08-24T22:15:35,2.047,125.8,0.9938,0.9313,38.0
2026-08-24T22:15:36,2.069,125.3,0.9922,0.9313,37.9
2026-08-24T22:15:37,2.077,124.2,1.0044,0.9313,37.9
2026-08-24T22:15:38,2.089,124.8,0.9944,0.9312,37.8
2026-08-24T22:15:39,2.088,125.0,1.0032,0.9312,37.8
2026-08-24T22:15:40,2.066,124.9,1.0017,0.9312,37.7
2026-08-24T22:15:41,2.099,124.8,0.9959,0.9312,37.7
2026-08-24T22:15:42,2.101,125.9,0.9911,0.9312,37.7
2026-08-24T22:15:43,2.084,124.4,0.9955,0.9311,37.6
2026-08-24T22:15:44,2.121,125.4,1.0062,0.9311,37.5
2026-08-24T22:15:45,2.104,125.9,0.9929,0.9311,37.5
2026-08-24T22:15:46,2.098,125.3,0.9912,0.9311,37.5
2026-08-24T22:15:47,2.118,126.0,0.9901,0.9311,37.4
2026-08-24T22:15:48,2.146,124.3,0.9941,0.9310,37.4
2026-08-24T22:15:49,2.133,125.7,0.9922,0.9310,37.4
2026-08-24T22:15:50,2.145,125.5,1.0030,0.9310,37.4
2026-08-24T22:15:51,2.129,124.5,1.0005,0.9310,37.4
2026-08-24T22:15:52,2.158,125.4,1.0017,0.9310,37.3
2026-08-24T22:15:53,2.141,125.8,0.9901,0.9309,37.3
2026-08-24T22:15:54,2.154,125.5,0.9973,0.9309,37.3
2026-08-24T22:15:55,2.162,125.6,1.0028,0.9309,37.3
2026-08-24T22:15:56,2.161,124.4,1.0023,0.9309,37.3
2026-08-24T22:15:57,2.166,124.9,0.9920,0.9309,37.2
2026-08-24T22:15:58,2.168,124.5,0.9909,0.9308,37.2
2026-08-24T22:15:59,2.201,124.8,1.0042,0.9308,37.2
2026-08-24T22:16:00,2.191,125.3,0.9928,0.9308,37.2
2026-08-24T22:16:01,2.198,124.9,0.9923,0.9308,37.2
2026-08-24T22:16:02,2.222,125.7,0.9926,0.9308,37.2
2026-08-24T22:16:03,2.240,125.2,1.0052,0.9307,37.2
2026-08-24T22:16:04,2.201,125.1,1.0075,0.9307,37.2
2026-08-24T22:16:05,2.225,123.7,1.0029,0.9307,37.1
2026-08-24T22:16:06,2.225,124.8,0.9905,0.9307,37.1
2026-08-24T22:16:07,2.235,123.7,0.9937,0.9307,37.2
2026-08-24T22:16:08,2.262,124.5,0.9982,0.9306,37.2
2026-08-24T22:16:09,2.259,124.9,0.9968,0.9306,37.2
2026-08-24T22:16:10,2.258,125.4,0.9969,0.9306,37.1
2026-08-24T22:16:11,2.245,125.2,1.0040,0.9306,37.1
2026-08-24T22:16:12,2.290,124.0,1.0068,0.9306,37.1
2026-08-24T22:16:13,2.274,124.6,1.0042,0.9305,37.1
2026-08-24T22:16:14,2.294,124.6,1.0096,0.9305,37.1
2026-08-24T22:16:15,2.285,123.9,1.0097,0.9305,37.1
2026-08-24T22:16:16,2.266,123.9,1.0044,0.9305,37.2
2026-08-24T22:16:17,2.280,124.2,1.0020,0.9305,37.2
2026-08-24T22:16:18,2.291,123.7,1.0029,0.9304,37.2
2026-08-24T22:16:19,2.299,124.5,0.9912,0.9304,37.2
2026-08-24T22:16:20,2.314,124.8,0.9974,0.9304,37.2
2026-08-24T22:16:21,2.311,124.1,0.9914,0.9304,37.3
2026-08-24T22:16:22,2.311,124.1,0.9971,0.9304,37.3
2026-08-24T22:16:23,2.331,124.5,0.9963,0.9303,37.3
2026-08-24T22:16:24,2.342,123.7,1.0021,0.9303,37.3
2026-08-24T22:16:25,2.346,124.3,1.0048,0.9303,37.4
2026-08-24T22:16:26,2.351,124.4,1.0076,0.9303,37.3
2026-08-24T22:16:27,2.344,123.1,0.9988,0.9303,37.4
2026-08-24T22:16:28,2.349,124.5,1.0077,0.9302,37.4
2026-08-24T22:16:29,2.341,123.9,0.9962,0.9302,37.4
2026-08-24T22:16:30,2.327,123.8,1.0056,0.9302,37.4
2026-08-24T22:16:31,2.347,124.1,1.0014,0.9302,37.4
2026-08-24T22:16:32,2.335,122.8,0.9990,0.9302,37.4
2026-08-24T22:16:33,2.378,123.1,1.0089,0.9301,37.4
2026-08-24T22:16:34,2.364,122.9,1.0011,0.9301,37.4
2026-08-24T22:16:35,2.379,122.8,1.0022,0.9301,37.5
2026-08-24T22:16:36,2.379,123.8,0.9974,0.9301,37.5
2026-08-24T22:16:37,2.365,123.6,1.0003,0.9301,37.5
2026-08-24T22:16:38,2.379,123.4,0.9966,0.9300,37.6
2026-08-24T22:16:39,2.388,122.8,1.0096,0.9300,37.6
2026-08-24T22:16:40,2.353,122.8,0.9956,0.9300,37.6
2026-08-24T22:16:41,2.373,122.3,1.0059,0.9300,37.6
2026-08-24T22:16:42,2.400,123.3,0.9986,0.9300,37.6
2026-08-24T22:16:43,2.359,124.0,1.0054,0.9299,37.6
2026-08-24T22:16:44,2.380,123.6,1.0058,0.9299,37.6
2026-08-24T22:16:45,2.389,123.3,1.0007,0.9299,37.6
2026-08-24T22:16:46,2.366,123.5,1.0034,0.9299,37.6
2026-08-24T22:16:47,2.409,123.6,0.9953,0.9299,37.7
2026-08-24T22:16:48,2.406,122.9,1.0075,0.9298,37.7
2026-08-24T22:16:49,2.414,122.4,1.0086,0.9298,37.7
2026-08-24T22:16:50,2.404,122.3,1.0060,0.9298,37.7
2026-08-24T22:16:51,2.372,122.5,0.9911,0.9298,37.7
2026-08-24T22:16:52,2.375,123.0,1.0038,0.9298,37.7
2026-08-24T22:16:53,2.376,122.7,1.0070,0.9297,37.7
2026-08-24T22:16:54,2.405,121.6,0.9909,0.9297,37.8
2026-08-24T22:16:55,2.394,123.1,0.9932,0.9297,37.7
2026-08-24T22:16:56,2.382,121.9,0.9937,0.9297,37.7
2026-08-24T22:16:57,2.390,121.4,1.0098,0.9297,37.7
2026-08-24T22:16:58,2.412,122.4,1.0059,0.9296,37.8
2026-08-24T22:16:59,2.386,122.1,1.0052,0.9296,37.8
2026-08-24T22:17:00,2.390,122.3,1.0059,0.9296,37.8
2026-08-24T22:17:01,2.379,121.3,0.9993,0.9296,37.8
2026-08-24T22:17:02,2.410,121.5,1.0012,0.9296,37.8
2026-08-24T22:17:03,2.380,121.8,1.0029,0.9295,37.8
2026-08-24T22:17:04,2.421,121.3,1.0050,0.9295,37.8
2026-08-24T22:17:05,2.416,120.7,1.0099,0.9295,37.8
2026-08-24T22:17:06,2.407,120.8,0.9974,0.9295,37.8
2026-08-24T22:17:07,2.406,121.2,1.0081,0.9295,37.8
2026-08-24T22:17:08,2.414,120.9,0.9907,0.9294,37.8
2026-08-24T22:17:09,2.417,121.1,1.0032,0.9294,37.8
2026-08-24T22:17:10,2.370,121.8,0.9946,0.9294,37.8
2026-08-24T22:17:11,2.389,120.5,1.0071,0.9294,37.7
2026-08-24T22:17:12,2.372,120.2,1.0089,0.9294,37.8
2026-08-24T22:17:13,2.370,120.6,1.0000,0.9293,37.8
2026-08-24T22:17:14,2.380,121.9,0.9915,0.9293,37.8
2026-08-24T22:17:15,2.405,121.7,0.9963,0.9293,37.8
2026-08-24T22:17:16,2.406,121.3,0.9964,0.9293,37.8
2026-08-24T22:17:17,2.367,119.8,0.9916,0.9293,37.8
2026-08-24T22:17:18,2.364,120.7,1.0018,0.9292,37.8
2026-08-24T22:17:19,2.388,120.8,0.9914,0.9292,37.8
2026-08-24T22:17:20,2.370,120.1,1.0049,0.9292,37.8
2026-08-24T22:17:21,2.400,121.1,0.9902,0.9292,37.8
2026-08-24T22:17:22,2.397,119.8,0.9966,0.9292,37.8
2026-08-24T22:17:23,2.362,120.0,1.0090,0.9291,37.9
2026-08-24T22:17:24,2.359,119.8,1.0099,0.9291,37.9
2026-08-24T22:17:25,2.373,120.0,0.9990,0.9291,37.9
2026-08-24T22:17:26,2.366,120.7,0.9911,0.9291,37.9
2026-08-24T22:17:27,2.384,120.2,0.9954,0.9291,37.9
2026-08-24T22:17:28,2.350,119.1,0.9941,0.9290,37.9
2026-08-24T22:17:29,2.347,120.6,1.0004,0.9290,38.0
2026-08-24T22:17:30,2.345,119.7,0.9915,0.9290,38.0
2026-08-24T22:17:31,2.352,120.3,1.0044,0.9290,38.0
2026-08-24T22:17:32,2.336,119.4,1.0056,0.9290,38.0
2026-08-24T22:17:33,2.332,119.2,1.0061,0.9289,38.0
2026-08-24T22:17:34,2.337,119.0,0.9958,0.9289,38.1
2026-08-24T22:17:35,2.318,119.2,1.0012,0.9289,38.0
2026-08-24T22:17:36,2.311,119.2,0.9910,0.9289,38.1
2026-08-24T22:17:37,2.322,119.3,1.0016,0.9289,38.1
2026-08-24T22:17:38,2.346,120.1,0.9994,0.9288,38.1
2026-08-24T22:17:39,2.309,119.3,0.9968,0.9288,38.1
2026-08-24T22:17:40,2.315,120.0,1.0059,0.9288,38.1
2026-08-24T22:17:41,2.310,118.3,0.9918,0.9288,38.1
2026-08-24T22:17:42,2.300,119.3,0.9910,0.9288,38.1
2026-08-24T22:17:43,2.278,118.9,1.0081,0.9287,38.1
2026-08-24T22:17:44,2.300,118.1,1.0017,0.9287,38.1
2026-08-24T22:17:45,2.299,119.4,0.9993,0.9287,38.1
2026-08-24T22:17:46,2.276,117.6,0.9927,0.9287,38.0
2026-08-24T22:17:47,2.278,119.5,1.0032,0.9287,38.0
2026-08-24T22:17:48,2.298,117.6,1.0082,0.9286,38.0
2026-08-24T22:17:49,2.255,118.8,0.9981,0.9286,38.0
2026-08-24T22:17:50,2.264,117.8,1.0024,0.9286,38.0
2026-08-24T22:17:51,2.259,118.6,0.9936,0.9286,38.0
2026-08-24T22:17:52,2.257,118.1,0.9903,0.9286,38.0
2026-08-24T22:17:53,2.259,118.8,0.9971,0.9285,38.0
2026-08-24T22:17:54,2.227,118.5,1.0068,0.9285,38.0
2026-08-24T22:17:55,2.262,117.5,1.0025,0.9285,38.0
2026-08-24T22:17:56,2.242,117.0,1.0089,0.9285,37.9
2026-08-24T22:17:57,2.223,117.2,0.9900,0.9285,37.9
2026-08-24T22:17:58,2.221,117.1,1.0094,0.9284,37.9
2026-08-24T22:17:59,2.218,117.7,0.9901,0.9284,37.9
2026-08-24T22:18:00,2.211,118.6,1.0078,0.9284,37.9
2026-08-24T22:18:01,2.198,118.1,1.0071,0.9284,37.9
2026-08-24T22:18:02,2.209,116.6,1.0031,0.9284,37.9
2026-08-24T22:18:03,2.193,117.3,0.9922,0.9283,37.8
2026-08-24T22:18:04,2.201,118.2,1.0096,0.9283,37.8
2026-08-24T22:18:05,2.207,116.4,0.9948,0.9283,37.7
2026-08-24T22:18:06,2.159,118.2,1.0026,0.9283,37.7
2026-08-24T22:18:07,2.157,116.6,1.0012,0.9283,37.7
2026-08-24T22:18:08,2.192,116.9,1.0009,0.9282,37.7
2026-08-24T22:18:09,2.179,117.4,1.0044,0.9282,37.6
2026-08-24T22:18:10,2.147,116.1,0.9917,0.9282,37.6
2026-08-24T22:18:11,2.158,116.0,1.0029,0.9282,37.6
2026-08-24T22:18:12,2.124,115.9,0.9963,0.9282,37.6
2026-08-24T22:18:13,2.162,117.6,0.9939,0.9281,37.6
2026-08-24T22:18:14,2.114,116.4,0.9977,0.9281,37.6
2026-08-24T22:18:15,2.105,116.1,0.9963,0.9281,37.5
2026-08-24T22:18:16,2.146,116.8,0.9999,0.9281,37.6
2026-08-24T22:18:17,2.137,116.0,1.0026,0.9281,37.6
2026-08-24T22:18:18,2.125,116.2,0.9919,0.9280,37.6
2026-08-24T22:18:19,2.094,117.4,1.0005,0.9280,37.6
2026-08-24T22:18:20,2.103,116.6,1.0058,0.9280,37.5
2026-08-24T22:18:21,2.097,116.1,0.9961,0.9280,37.5
2026-08-24T22:18:22,2.079,116.6,1.0071,0.9280,37.4
2026-08-24T22:18:23,2.099,117.1,1.0056,0.9279,37.4
2026-08-24T22:18:24,2.055,117.2,1.0059,0.9279,37.4
2026-08-24T22:18:25,2.053,117.0,1.0068,0.9279,37.4
2026-08-24T22:18:26,2.084,117.1,0.9950,0.9279,37.4
2026-08-24T22:18:27,2.035,115.7,1.0091,0.9279,37.4
2026-08-24T22:18:28,2.026,116.3,1.0081,0.9278,37.4
2026-08-24T22:18:29,2.022,116.9,1.0036,0.9278,37.4
2026-08-24T22:18:30,2.025,116.5,0.9923,0.9278,37.3
2026-08-24T22:18:31,2.011,115.0,1.0071,0.9278,37.3
2026-08-24T22:18:32,2.015,116.8,0.9947,0.9278,37.3
2026-08-24T22:18:33,2.043,115.0,1.0006,0.9277,37.3
2026-08-24T22:18:34,1.996,115.9,1.0030,0.9277,37.3
2026-08-24T22:18:35,2.014,116.4,1.0082,0.9277,37.3
2026-08-24T22:18:36,1.980,115.3,0.9906,0.9277,37.3
2026-08-24T22:18:37,2.013,115.2,1.0097,0.9277,37.3
2026-08-24T22:18:38,1.980,116.4,0.9916,0.9276,37.3
2026-08-24T22:18:39,1.971,114.6,0.9936,0.9276,37.3
2026-08-24T22:18:40,1.967,115.1,1.0087,0.9276,37.3
2026-08-24T22:18:41,1.975,115.0,0.9990,0.9276,37.4
2026-08-24T22:18:42,1.984,114.8,0.9931,0.9276,37.3
2026-08-24T22:18:43,1.986,116.2,1.0026,0.9275,37.3
2026-08-24T22:18:44,1.975,114.6,0.9950,0.9275,37.3
2026-08-24T22:18:45,1.964,115.5,0.9911,0.9275,37.3
2026-08-24T22:18:46,1.951,116.2,1.0009,0.9275,37.4
2026-08-24T22:18:47,1.963,114.7,0.9945,0.9275,37.4
2026-08-24T22:18:48,1.932,114.6,0.9969,0.9274,37.4
2026-08-24T22:18:49,1.922,114.9,1.0069,0.9274,37.5
2026-08-24T22:18:50,1.951,115.0,0.9954,0.9274,37.4
2026-08-24T22:18:51,1.933,114.5,1.0013,0.9274,37.4
2026-08-24T22:18:52,1.943,114.7,1.0027,0.9274,37.4
2026-08-24T22:18:53,1.917,115.5,1.0029,0.9273,37.4
2026-08-24T22:18:54,1.885,114.4,0.9973,0.9273,37.5
2026-08-24T22:18:55,1.921,116.0,0.9945,0.9273,37.4
2026-08-24T22:18:56,1.904,114.4,0.9904,0.9273,37.4
2026-08-24T22:18:57,1.875,115.6,1.0066,0.9273,37.4
2026-08-24T22:18:58,1.870,114.1,1.0068,0.9272,37.4
2026-08-24T22:18:59,1.869,115.6,0.9980,0.9272,37.4
2026-08-24T22:19:00,1.887,114.7,0.9959,0.9272,37.4
2026-08-24T22:19:01,1.858,115.7,1.0031,0.9272,37.4
2026-08-24T22:19:02,1.876,114.9,1.0077,0.9272,37.5
2026-08-24T22:19:03,1.854,114.8,1.0013,0.9271,37.5
2026-08-24T22:19:04,1.859,116.0,0.9922,0.9271,37.5
2026-08-24T22:19:05,1.872,115.0,1.0020,0.9271,37.6
2026-08-24T22:19:06,1.883,114.7,1.0075,0.9271,37.6
2026-08-24T22:19:07,1.842,114.8,1.0003,0.9271,37.6
2026-08-24T22:19:08,1.855,114.3,0.9943,0.9270,37.6
2026-08-24T22:19:09,1.829,115.6,1.0097,0.9270,37.7
2026-08-24T22:19:10,1.825,115.0,0.9901,0.9270,37.7
2026-08-24T22:19:11,1.835,115.6,1.0092,0.9270,37.8
2026-08-24T22:19:12,1.830,114.6,1.0022,0.9270,37.8
2026-08-24T22:19:13,1.839,114.3,0.9970,0.9269,37.8
2026-08-24T22:19:14,1.814,115.6,0.9937,0.9269,37.8
2026-08-24T22:19:15,1.841,114.5,0.9975,0.9269,37.8
2026-08-24T22:19:16,1.833,114.1,0.9983,0.9269,37.8
2026-08-24T22:19:17,1.814,114.7,1.0037,0.9269,37.9
2026-08-24T22:19:18,1.815,115.0,1.0057,0.9269,37.8
2026-08-24T22:19:19,1.839,114.8,0.9947,0.9268,37.8
2026-08-24T22:19:20,1.830,115.8,1.0072,0.9268,37.8
2026-08-24T22:19:21,1.807,114.6,1.0034,0.9268,37.8
2026-08-24T22:19:22,1.813,114.4,0.9949,0.9268,37.9
2026-08-24T22:19:23,1.812,114.9,1.0024,0.9268,37.9
2026-08-24T22:19:24,1.798,115.4,0.9950,0.9267,37.8
2026-08-24T22:19:25,1.788,116.0,1.0094,0.9267,37.9
2026-08-24T22:19:26,1.827,114.2,0.9915,0.9267,37.9
2026-08-24T22:19:27,1.808,114.7,1.0049,0.9267,38.0
2026-08-24T22:19:28,1.795,114.3,1.0046,0.9267,37.9
2026-08-24T22:19:29,1.822,114.3,1.0058,0.9266,38.0
2026-08-24T22:19:30,1.813,115.3,0.9935,0.9266,38.0
2026-08-24T22:19:31,1.787,115.7,1.0084,0.9266,38.1
2026-08-24T22:19:32,1.794,115.6,0.9938,0.9266,38.1
2026-08-24T22:19:33,1.780,114.5,1.0057,0.9266,38.1
2026-08-24T22:19:34,1.788,115.5,1.0030,0.9265,38.1
2026-08-24T22:19:35,1.799,115.4,0.9923,0.9265,38.1
2026-08-24T22:19:36,1.785,116.2,1.0055,0.9265,38.1
2026-08-24T22:19:37,1.822,114.9,0.9914,0.9265,38.1
2026-08-24T22:19:38,1.810,115.8,1.0011,0.9265,38.1
2026-08-24T22:19:39,1.787,115.8,0.9971,0.9264,38.2
2026-08-24T22:19:40,1.822,115.9,1.0085,0.9264,38.1
2026-08-24T22:19:41,1.816,115.1,1.0004,0.9264,38.1
2026-08-24T22:19:42,1.783,116.3,0.9978,0.9264,38.1
2026-08-24T22:19:43,1.825,115.2,0.9937,0.9264,38.1
2026-08-24T22:19:44,1.817,114.6,1.0013,0.9263,38.2
2026-08-24T22:19:45,1.805,115.4,0.9942,0.9263,38.2
2026-08-24T22:19:46,1.784,116.6,1.0044,0.9263,38.2
2026-08-24T22:19:47,1.824,116.4,0.9955,0.9263,38.2
2026-08-24T22:19:48,1.783,114.7,1.0047,0.9262,38.2
2026-08-24T22:19:49,1.807,114.8,0.9982,0.9262,38.3
2026-08-24T22:19:50,1.825,115.5,1.0015,0.9262,38.3
2026-08-24T22:19:51,1.805,116.0,0.9986,0.9262,38.4
2026-08-24T22:19:52,1.833,114.9,0.9989,0.9262,38.4
